"date","url","title","category;","content"
"03/08/2020","https://finance.detik.com/foto-bisnis/d-4930314/gudang-peninggalan-abad-18-disulap-jadi-hunian-modern","Gudang Peninggalan Abad 18 Disulap Jadi Hunian Modern","finance;","Italia- Rumah modern ini dulunya adalah gudang yang sudah ada sejak tahun 1850. Seperti apa wujudnya kini?"
"03/08/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4930248/mentan-kaji-peluang-gantikan-china-jadi-pemasok-utama-nanas-ke-eropa","Mentan Kaji Peluang Gantikan China Jadi Pemasok Utama Nanas ke Eropa","finance;","Menteri Pertanian Syahrul Yasin Limpo menyatakan saat ini kondisi pasar ekspor produk hortikultura Indonesia semakin meningkat, terutama untuk memenuhi kebutuhan pasar Eropa. Hal tersebut diungkapkannya berdasarkan kondisi sektor pertanian China yang selama ini memenuhi pasar Eropa sedang terganggu akibat dampak wabah COVID-19. Indonesia sebagai negara tropis juga menjadi salah satu negara produsen nanas dunia. ""Nanas sebagai komoditas tropis tidak ada di negara subtropis dan ternyata nanas sangat dibutuhkan oleh masyarakat Eropa, tinggal saat ini kita perlu membuka akses untuk ekspor menggantikan China yang selama ini menjadi pemasok utama. Kita sedang jajakin,"" tegas Syahrul dalam keterangan tertulis, Minggu (8/3/2020). Saat kunjungannya ke acara Kujang Festival di Kawasan Pupuk Kujang Cikampek, Karawang, Jawa Barat, Sabtu (7/3/2020) itu, Syahrul menambahkan selama ini justru China memanfaatkan produk nanas Indonesia untuk kebutuhan pasar Eropa yang ekspornya melalui China. Ke depan peluang ini harus bisa langsung dimanfaatkan oleh kita sendiri. SCROLL TO CONTINUE WITH CONTENT ""Saya kira bukan itu yang penting bahwa mereka lagi stuck sehingga kita harus masuk dan kami lagi berusaha melakukan intelegent market untuk itu,"" ungkapnya. Syahrul juga menyampaikan apresiasi untuk produk petani binaan PT Pupuk Kujang khususnya hasil produk petani milenial yang hasilnya sangat memuaskan. Ia berharap agar industri pupuk lainnya dapat mengikuti langkah yang telah dilakukan PT Pupuk Kujang. ""Saya langsung pede produk nanasnya tadi yang besar dan bobotnya berat dan paprikanya luar biasa. Saya tadi sempat tanya berapa ton produksi per hektarnya, petani tadi katakan antara 22 hingga 25 ton, jika harganya ratusan ribu, ini luar biasa,"" ungkap Syahrul. Syahrul menambahkan Kujang Festival membuktikan bahwa PT Pupuk Kujang tidak hanya peduli dengan produksinya sendiri tetapi turut mendorong pengembangan sektor pertanian. Acara tersebut juga dapat sekaligus mengevaluasi hasil penerapan penggunaan pupuk oleh petani. ""Memperhatikan booth yang ada tadi hasilnya yang juga baik, tentu berdasarkan pupuk mereka yang efektif dan efesien dengan binaan PT Pupuk Kujang. Pasti ke depan masyarakat akan semakin smart untuk menggunakan pupuk sehingga mendapatkan produktivitas dan kualitas yang baik terutama pada sektor tanaman pangan dan hortikultura,"" tegas Syahrul. Syahrul dalam kesempatan tersebut juga meminta agar para kepala daerah mulai dari desa, lurah, camat hingga bupati dan gubernur menggiatkan dan fokus terhadap pembangunan sektor pertanian, karena sektor pertanian menjadi solusi yang harus diambil dalam menyejahterakan masyarakat. Pada kesempatan yang sama, Dirut PT Pupuk Kujang Bambang Eka Cahyana berterima kasih atas kehadiran Syahrul yang dapat berinteraksi langsung dengan petani binaan PT Pupuk Kujang. Dirinya bangga kepada Mentan yang telah terus memberikan dukungan kepada industri pupuk di Indonesia khususnya dalam penyaluran pupuk bersubsidi di Indonesia. ""Kami akan menjaga kepercayaan dan amanah pemerintah walau cukup berat namun menjadi suatu hal yang cukup membanggakan,"" pungkas Bambang. "
"03/08/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4930104/corona-bukan-sebab-utama-ekonomi-ri-melambat","Corona Bukan Sebab Utama Ekonomi RI Melambat","finance;","Pertumbuhan ekonomiIndonesia pada tahun ini diprediksi maksimal hanya bisa mentok di 4,9% alias tak sampai 5%. Penyebabnya bukan cuma karena tekanan yang diakibatkanvirus corona(Covid-19). Meskipun perang dagang antara Amerika Serikat dan China sudah agak mereda setelah adanya kesepakatan perdagangan fase, Ekonom CORE Mohammad Faisal menilai ancaman perang dagang masih menghantui ketidakpastian global. ""Tanpa ada wabah corona lantas tekanan juga lebih mendingan? Nggak juga karena kan perang dagang juga masih ada, ada faktor-faktor lain yang menyebabkan ketidakpastian global itu tetap tinggi tanpa corona pun,"" kata dia saat dihubungidetikcom, Minggu (8/3/2020). SCROLL TO CONTINUE WITH CONTENT Faktor ketidakpastian global itu, menurutnya menekan perekonomian Indonesia, salah satunya berdampak ke daya beli masyarakat dan belanja pemerintah. ""Terutama kalau kita melihat sih dari semua sumber pertumbuhan, konsumsi rumah tangga itu melambat, belanja pemerintah juga melambat karena penerimaannya juga masih agak seret di tahun ini,"" jelasnya. Namun virus Corona memang memperparah keadaan. Kinerja ekspor tahun ini sebenarnya diharapkan membaik. Sayangnya ancaman wabah tersebut mempengaruhi perdagangan internasional. ""Kalau dari sisi perdagangan sebetulnya itu mungkin defisit neracanya lebih mending dibandingkan tahun yang lalu itu. Jadi defisit masih berlanjut cuma lebih tipis. Jadi artinya dampaknya terhadap pertumbuhan itu tidak senegatif tahun sebelumnya, mestinya begitu sebelum kasus Corona,"" terangnya. Investasi pun tidak bisa terlalu diharapkan setelah ada wabah Covid-19. Semestinya setelah pemilihan umum presiden (pilpres), iklim investasi membaik. ""Biasanya setelah lewat tahun pilpres itu investasi biasanya selalu lebih cepat tumbuhnya. Nah hanya saja dengan kondisi perang dagang, apalagi sekarang dengan kasus Corona begini, pertumbuhan investasinya mungkin tidak terlalu signifikan tahun ini percepatannya dibandingkan tahun yang lalu,"" tambah Faisal."
"03/08/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4930068/cetak-rekor-harga-bawang-bombai-naik-nyaris-10-kali-lipat","Cetak Rekor! Harga Bawang Bombai Naik Nyaris 10 Kali Lipat","finance;",""
"03/08/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4930036/dahsyat-harga-jahe-merah-sudah-tembus-rp-100000kg","Dahsyat! Harga Jahe Merah Sudah Tembus Rp 100.000/Kg","finance;","Merebaknyavirus coronamembuat hargajahe merahterus meroket. Masyarakat banyak mengincar komoditas satu ini setelah dua Warga Negara Indonesia (WNI) dinyatakan positif terjangkit corona. Terlebih total saat ini ada empat orang yang dinyatakan positif corona. Berdasarkan pantauandetikcomdi Pasar Tebet, Jakarta, Minggu (8/3/2020), harga jahe merah sudah tembus hingga Rp 100.000/kilogram (kg) dari yang biasanya Rp 50.000/kg. ""Jahe merah Rp 100.000/kg. (Nggak dapat) Rp 50.000. Kalau seminggu yang lalu masih bisa,"" kata Weni penjual bumbu dapur saat ditemui di lokasi. SCROLL TO CONTINUE WITH CONTENT Weni mengatakan, kenaikan ini sudah terjadi sejak empat hari yang lalu. Menurutnya, jahe merah ini sedang diburu masyarakat sebab dinilai berkhasiat meningkatkan kekebalan tubuh dan menangkal corona. ""Sudah empat hari yang lalu. Banyak yang nyari karena corona jadi nggak bisa murah. Dari sananya juga sudah mahal"" ucapnya. Hal yang sama juga dikatakan oleh penjual bumbu dapur bernama Titin (54). Ia juga menjual jahe merah seharga Rp 100.000/kg. ""Jahe merah Rp 100.000/kg,"" sebutnya. Harga jahe merah terus merangkak naik sejak merebaknya virus corona. Berdasarkan catatandetikcom, awalnya jahe merah naik dengan harga Rp 70.000/kg. Di beberapa pasar di Jakarta harga jahe merah naik lagi mencapai Rp 90 ribu/kg. Berdasarkan wawancara dengan tiga pedagang, berikut daftar harga tanaman jamu di Pasar Tebet per 8 Maret 2020 :1. Jahe merah Rp 100.000/kg2. Jahe biasa Rp 60.000/Kg3. Kunyit Rp 20.000/kg4. Serai Rp 18.000/kg5. Temulawak Rp 60.000/kg"
"03/08/2020","https://finance.detik.com/foto-bisnis/d-4930019/kereta-padang-pulau-air-hidup-lagi-usai-43-tahun-mati-suri","Kereta Padang-Pulau Air Hidup Lagi Usai 43 Tahun Mati Suri","finance;","Padang- Jalur kereta Padang-Pulau Air akhirnya hidup kembali setelah mati suri sejak terakhir beroperasi pada tahun 1977 silam."
"03/08/2020","https://finance.detik.com/foto-bisnis/d-4930244/bank-mandiri-syariah-sosialisasi-pembayaran-qris","Bank Mandiri Syariah Sosialisasi Pembayaran QRIS","finance;","Jakarta- Bank Syariah Mandiri mulai mensosialisasikan metode pembayaran QRIS. QRIS diluncurkan Bank Indonesia (BI) sejak Agustus 2019."
"03/08/2020","https://finance.detik.com/infrastruktur/d-4929888/ragam-kontroversi-proyek-kereta-cepat-jkt-bdg-yang-disetop","Ragam Kontroversi Proyek Kereta Cepat JKT-BDG yang Disetop","finance;","Hambatan yang dihadapi proyekkereta cepatJakarta-Bandung seolah tak ada habisnya. Sejak dimulai pada awal 2016 lalu, mega proyek prestisius ini terus menuai kontroversi. Yang paling baru, proyek yang menelan biaya Rp 80 triliun itu disetop oleh Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) selama dua minggu ke depan. Proyek ini dihentikan sementara waktu karena akan dievaluasi terkait dugaan penyebab banjir. Proyek kereta cepat Jakarta-Bandung juga sempat ramai dibicarakan setelah disebut proyek bohongan alias kecebong (kereta cepat bohongan) oleh politikus Partai Demokrat, Roy Suryo. Disebut 'kecebong', lantaran proyek ini tak menunjukkan progres signifikan setelah hampir dua tahun groundbreaking. SCROLL TO CONTINUE WITH CONTENT Dirangkumdetikcom, berikut berbagai kontroversi yang mewarnai proyek kereta cepat Jakarta-Bandung: 1. Kontroversi China Jadi Pemenang Proyek Proyek kereta cepat Jakarta-Bandung telah lama diinisiasi pembangunannya. Proyek ini awalnya dipelajari pembangunannya oleh Jepang, namun pada akhirnya berakhir di tangan China. Terpilihnya China sebagai pemenang proyek sempat disindir oleh Komikus Jepang, Onan Hiroshi di media sosial. Dalam komik tersebut digambarkan bahwa China yang memberikan penawaran lebih murah berhasil menyingkirkan Jepang meski data studi kelayakan terkait pembangunan proyek tersebut lebih dulu dilakukan oleh negeri Sakura. Studi saat itu dilakukan untuk membangun kereta semi cepat Jakarta-Surabaya, dengan jarak sepanjang 748 km. Nantinya, kereta diproyeksi bisa menempuh jarak tersebut dalam waktu 5,5 jam dengan kecepatan rata-rata 160 kilometer. Dana untuk melakukan studi tersebut ditalangi oleh JICA. Proses studi kelayakan pun dimulai pada awal 2014. Besaran dana pembangunan Kereta Cepat Jakarta-Surabaya pun diperkirakan mencapai Rp 100 triliun. Setelah melalui berbagai pertimbangan baik ekonomi maupun politik, akhirnya pemerintah memutuskan untuk membangun kereta cepat secara bertahap. Pemerintah memutuskan untuk membangun dengan rute Jakarta-Bandung terlebih dahulu sepanjang 150 km yang nilai awal proyeknya senilai Rp 67 triliun. Pemerintah pun membuka lelang terbuka bagi negara-negara yang tertarik proyek itu. Masuklah China sebagai tandingan Jepang yang sudah menyatakan minatnya terlebih dahulu.  Izin Pembangunan Izin pembangunan kereta cepat Jakarta-Bandung belum terbit meski telah dilakukan groundbreaking oleh Presiden Jokowi. Menteri Perhubungan saat itu, Ignasius Jonan bilang pihaknya tak bisa menerbitkan izin pembangunan karena masih ada persyaratan yang belum dipenuhi oleh KCIC. Jonan pun meminta KCIC secara aktif menyerahkan dokumen pendukung untuk memperoleh izin lanjutan berupa izin usaha penyelenggaraan prasarana perkeretaapian umum dan izin pembangunan prasarana perkeretaapian umum. Ditargetkan izin ini bisa turun dalam waktu dekat sehingga pekerjaan konstruksi bisa dilanjutkan kembali pasca groundbreaking. Nasihat ini disampaikan oleh Jonan saat menyaksikan penandatanganan perjanjian penyelenggaraan prasarana perkeretaapian umum atau perjanjian konsesi antara Dirjen Perkeretaapian dan Direktur Utama KCIC di Kemenhub, Jakarta, Rabu (16/3/2016). ""Mudah-mudahan izin lain, saya minta proaktif untuk menyerahkan dokumen yang diperlukan,"" kata Jonan ""Tolong bapak-bapak Komisaris (KCIC), tolong juga dibantu bisa lebih cepat. Silahkan dikerjakan, izin Pemda tolong diurus misal IMB penguasaan atau kepemilikan lahan atau sebagainya. Kalau pemilikan lahan tidak dikuasai tidak bisa dibangun,"" sebutnya. 3. Pembebasan Lahan Proyek kereta cepat Jakarta-Bandung tak bisa lepas dari kendala pembebasan lahan. Hingga empat tahun pembangunannya, proyek ini belum juga menuntaskan pembebasan lahannya. Janji penuntasan pembebasan lahan kerap molor dari target yang sudah ditetapkan. Gubernur Jawa Barat Ridwan Kamil pada November 2019 lalu menyatakan bahwa pembebasan lahan proyek kereta cepat tersisa satu persen saja, namun hingga kini sisa pembebasan lahan tersebut belum juga rampung. ""Berita baik posisi pembebasan lahan sudah 99% kalau jadwal masih ditetapkan 2021 beroperasi. Tadi dirapatkan 1% pembebasan lahan itu koordinasinya, ini masalahnya banyak, administrasi, pengadilan, registrasi, dan lain-lain,"" kata pria yang akrab dipanggil Emil ini di Kantor Luhut, Selasa (12/11/2019). Emil bilang, lahan proyek kereta cepat yang bermasalah terletak di Bekasi, Karawang, hingga Purwakarta. Masalah yang membuat pembebasan lahan terganggu, salah satunya ada beberapa fasilitas umum yang belum bisa dibebaskan karena belum diserahkan ke Pemkot. ""Ada contoh fasum (fasilitas umum) belum diberikan karena belum diserahkan ke Pemkot maka belum bisa konstruksi,"" ujar Emil. Pada Februari 2020, Direktur Utama KCIC Chandra Dwiputra mengatakan pembebasan lahan tinggal menyisakan satu bidang tanah. Katanya, satu bidang lahan itu akan diselesaikan pada awal Maret, setelah sebelumnya menargetkan hal ini kelar pada Februari 2020. ""Banyak masalahnya. Macam-macam memang ada yang status kepemilikannya berubah. Ada yang dicek luasannya ternyata beda sama kita,"" ungkap Chandra. Saat ini, pembangunan fisik proyek sedang dikerjakan di seluruh titik. Pihaknya terus menggenjot agar masing-masing titik tersambung dengan baik. ""Jadi sekarang PR (pekerjaan rumah) kita adalah bagaimana menyambung jangan berhenti. Jadi balok yang diangkat sudah banyak, di Cikarang, yang di Bandung juga sudah,"" jelasnya.  4. Bikin Banjir hingga Kebakaran Kementerian PUPR lewat Komite Keselamatan Konstruksi menghentikan sementara proyek Kereta Cepat Jakarta-Bandung (KCJB). Penghentian akan dilakukan mulai 2 Maret 2020, kemudian proyek ini akan dievaluasi selama dua minggu. Proyek ini dihentikan karena dinilai mengganggu kondisi layanan jalan tol Jakarta-Cikampek dan Purbaleunyi. Salah satunya ialah menimbulkan banjir di titik-titik ruas tol beberapa waktu lalu. Bukan cuma menyebabkan banjir, dalam catatandetikcom, proyek kereta cepat yang ditarget beroperasi 2021 ini juga pernah menimbulkan masalah lain. Banjir di jalan tol Proyek kereta cepat Jakarta-Bandung kerap dituding sebagai biang kerok banjir di jalan tol Jakarta-Cikampek. Pengerjaan proyek itu disebut membuat saluran air di ruas tol tersumbat. Menteri PUPR Basuki Hadimuljono mengungkapkan pembangunan jalur rel KCJB menutupi saluran pembuangan air atau drainase. Untuk itu, pihaknya membongkar drainase di Tol yang tertutup proyek KCJB. ""Kalau di pinggir-pinggir tol karena ada pengerjaan Proyek KCIC, Kereta Cepat maka kita bongkarin drainasenya. Kita bongkar karena dia menutup-nutup. Kalau itu iya, di KM 8, 19, 34,"" urai Basuki. Proyek KCJB memang sudah terseret sebagai biang kerok banjir di awal Januari 2020 lalu. Namun, KCIC selaku kontraktor berdalih. Direktur Utama KCIC Chandra Dwiputra menyatakan perusahaan telah mengidentifikasi risiko-risiko yang berkaitan dengan aspek lingkungan, baik di proyek maupun di daerah sekitar. Sekaligus, menetapkan langkah-langkah strategis sehingga pembangunan bisa tetap berlangsung dengan lancar. ""Aktivitas pembangunan proyek KCJB (kereta cepat Jakarta-Bandung) sangat memperhatikan aspek teknis dan mekanisme pengendaliannya, dan yang terpenting adalah berpikir ke depan mencari solusi terhadap permasalahan yang dihadapi. Saat ini proyek KCJB sedang mempersiapkan berbagai langkah antisipasi untuk menghadapi cuaca ekstrem,"" katanya dalam keterangan tertulis, Selasa (7/1/2020). Kebakaran pipa gas Pada 22 Oktober 2019, terjadi kebakaran hebat di pinggir Tol Padalarang-Buah Batu kilometer (km) 130, Kota Cimahi, Jawa Barat. Kebakaran ini diduga akibat kebocoran pipa Pertamina.Warga setempat melihat api pertama kali muncul dari proyek trase kereta cepat Jakarta-Bandung. PT Kereta Cepat Indonesia China (KCIC) yang merupakan kontraktor kereta cepat Jakarta-Bandung saat itu. Seluruh tim PT KCIC bahkan dikerahkan untuk meninjau lapangan. Warga setempat menyebut kebakaran berasal dari pengeboran proyek besar KCIC. Pasalnya, warga setempat sudah pernah mengingatkan KCIC bahwa ada pipa Pertamina di lokasi kebakaran tersebut."
"03/08/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4929861/anies-sebut-bantuan-pemerintah-bukan-solusi-bereskan-kemiskinan","Anies Sebut Bantuan Pemerintah Bukan Solusi Bereskan Kemiskinan","finance;","Gubernur DKI JakartaAnies Baswedanbaru-baru ini menyoroti masalahkemiskinan. Dia berbicara bahwa memberikan bantuan bukan cara yang tepat untuk menurunkan kemiskinan dan ketimpangan. Menurutnya masalah tersebut bisa diatasi dengan meningkatkan produktivitas dan penciptaan lapangan kerja. Hal itu lah yang akan dia dorong di Jakarta. ""Pendekatan yang ingin kita dorong di Jakarta di dalam membereskan masalah ketimpangan dan kemiskinan bukan dengan semata-mata subsidi-subsidi, tapi justru dengan membawa mereka ke pasar,"" kata Anies di Hotel Bidakara, Jakarta Selatan, Kamis 5 Maret 2020. SCROLL TO CONTINUE WITH CONTENT Anies menjelaskan Pemprov DKI memiliki program Jakpreneur untuk menciptakan wirausaha baru. Kata dia dalam dua tahun terakhir ada 111 ribu pengusaha yang terlibat dalam program ini. ""Dengan cara itu kita bisa menanggulangi masalah kemiskinan dan ketimpangan, itu bukan dengan pemerintah memberikan bantuan tapi dengan pemerintah membawa ke pasar. Begitu mereka ke dalam pasar, maka bila pasarnya tumbuh mereka juga ikut merasakan pertumbuhan,"" kata Anies.Lebih dari itu, Anies menambahkan, angka kemiskinan di Jakarta pada tahun 2019 merupakan yang terendah dalam 5 tahun terakhir. Dirinya optimistis tingkat kemiskinan di ibu kota akan terus menurunkan dengan cara tersebut. ""Dan alhamdulillah tahun 2019 kemarin angka kemiskinan kita ini terendah 5 tahun. Dan terendah di seluruh Indonesia. Kita turun dari angka 3,42 kita berharap nanti akan turun lagi dan angka ini sudah sangat rendah. Kita berharap dengan adanya kegiatan ekonomi yang meningkat angka kemiskinan turun,"" tuturnya."
"03/08/2020","https://finance.detik.com/berita-ekonomi-bisnis/d-4929872/mantul-harga-emas-diprediksi-tembus-rp-900000gram","Mantul! Harga Emas Diprediksi Tembus Rp 900.000/Gram","finance;","Beruntunglah orang-orang yang saat ini berinvestasi pada logam mulia alias emas. Di situasi yang penuh ketidakpastian ini,harga emasterus merangkak naik. Harga emas batangan bahkan terus bergerak naik dalam sepekan terakhir. Hal ini karena faktor global yang mengalami ketidakpastian akibat gonjang-ganjingvirus coronayang mewabah ke banyak negara. Pergerakan harga ini diprediksi terus terjadi, bahkan hingga Rp 900.000 per gram. SCROLL TO CONTINUE WITH CONTENT Harga emas ini memang terus mengalami kenaikan sejak awal tahun, apalagi sejak merebaknya virus Corona, yang menyebar ke sejumlah negara. Business Manager Indosukses Futures Suluh Adil Wicaksono menjelaskan harga emas berpeluang terus naik dalam waktu dekat. ""Besar sekali peluang harga emas Antam untuk pecahan 1 gram menyentuh level Rp 900 ribu per gram dalam waktu dekat,"" kata Suluh saat dihubungidetikcom, Sabtu (7/3/2020). Dia menjelaskan pergerakan harga ini terjadi karena harga emas spot (xauusd) saat ini sudah menyentuh level US$ 1.691 per toz. ""Harga ini berpeluang akan menembus level psikologis US$ 1.700/toz pekan depan,"" imbuh dia. Selain itu, faktor nilai tukar rupiah yang kembali melemah di kisaran Rp 14.200 per dolar AS juga membuat harga emas fisik berpeluang naik hingga menjadi Rp 900 ribu per gram. Namun, untuk harga Rp 1 juta per gram, dia menilai masih akan susah ditembus. ""Hal ini disebabkan emas fisik masih akan dipengaruhi faktor permintaan. Jika harga emas terlalu tinggi, permintaan akan berkurang,"" ujarnya.  Gara-gara Corona Business Manager Indosukses Futures Suluh Adil Wicaksono menjelaskan salah satu faktor pendorong kenaikan harga emas adalah merebaknya corona (covid-19). ""Yang jadi pendorong kenaikan antara lain perkembangan korban Covid-19 atau Corona yang masih bertambah, baik di China atau negara lain,"" kata Suluh saat dihubungidetikcom, Sabtu (7/3/2020). Dampak Corona ini juga turut mengerek penurunan bunga acuan bank sentral AS (AS). Ke depan kemungkinan Fed Fund rate masih akan dipangkas usai penurunan 50 bps beberapa waktu lalu. ""Pemangkasan rate ini tentu bagus buat emas dan indeks saham,"" jelas dia. Selain itu perlambatan ekonomi dan kemungkinan resesi membuat emas menjadi safe haven bersama dolar AS. Dia menyebut, kenaikan harga emas yang tinggi secara signifikan juga perlu diwaspadai dengan aksi profit taking. ""Ketika harga emas saat ini sedang tinggi. Maka harga buyback sangat menarik untuk ambil keuntungan. Melepas sebagian emas fisik yang dimiliki karena sudah mendapatkan selisih yang signifikan,"" jelas dia. Sebelumnya harga emas batangan atau logam mulia milik Antam pada akhir pekan ini tercatat Rp 842.000 per gram, naik Rp 5.000 dibandingkan hari sebelumnya Rp 837.000 per gram. Harga emas ini memang terus mengalami kenaikan sejak awal tahun, apalagi sejak merebaknya virus corona yang menyebar ke sejumlah negara."
"03/08/2020","https://finance.detik.com/lainnya/d-4929874/hai-lulusan-smk-hingga-s1-ibu-susi-cari-karyawan-baru-nih","Hai Lulusan SMK hingga S1! Ibu Susi Cari Karyawan Baru Nih","finance;","Maskapai Susi Air membuka lowongan kerja. Maskapai yang didirikan eks Menteri Kelautan dan PerikananSusi Pudjiastutiini membuka lowongan dari lulusan SMA/SMK. Informasi tersebut turut diunggah oleh Susi Pudjiastuti lewat akun instagram resminya @susipudjiastuti115. ""Mari bergabung bersama Susi Air & Marine Group!"" demikian informasi yang disampaikan Susi lewat Instagramnya @susipudjiastuti115 seperti dikutipdetikcom, Minggu (8/3/2020). SCROLL TO CONTINUE WITH CONTENT Adapun persyaratannya yakni mulai dari SMA/SMK semua jurusan hingga diploma dan sarjana strata satu atau S1. Syarat lainnya lancar berkomunikasi bahasa Inggris, IPK minimal 3,0 untuk negeri dan 3,5 swasta. Sedangkan untuk S1, skor TOEFL minimal 400. Calon karyawan juga harus bersedia ditempatkan di seluruh Indonesia seperti Sentani, Timika, Merauke, Wamena, Pangandaran, dan lain-lain. Untuk pelamar Diploma/SMA/SMK wawancara akan dilaksanakan di daerah setempat. Sementara, untuk S1 dilakukan di Pangandaran. CV dapat dikirim melalui email ke mt.recruiting@susiair.com paling lambat 21 Maret 2020 dengan subjek email (pendidikan terakhir)_nama. Tertarik?  [Gambas:Instagram] "
"03/08/2020","https://finance.detik.com/properti/d-4929867/sandiaga-komentari-kans-ahok-jadi-calon-pemimpin-ibu-kota-baru","Sandiaga Komentari Kans Ahok Jadi Calon Pemimpin Ibu Kota Baru","finance;","Komisaris Utama (Komut) PT Pertamina Basuki Tjahja Purnama aliasAhokmasuk ke dalam bursa calon Kepala Badan Otorita Ibu Kota Negara yang Baru. Ahok kini bersaing dengan 3 nama lain, seperti Menteri Riset, Teknologi dan Kepala Badan Riset Inovasi Nasional Bambang Brodjonegoro, Bupati Banyuwangi Azwar Anas, dan Dirut PT Wijaya Karya (Persero) Tbk Tumiyana. Masuknya nama Ahok menuai banyak komentar, salah satunya dari pengusaha nasional,Sandiaga Uno. Dia bilang harusnya Ahok lebih fokus dengan jabatan yang diembannya sekarang. Menurut Sandiaga, tugas Ahok di Pertamina sangat berat dan harus dibuktikan untuk menjawab berbagai permasalahan yang selama ini dikeluhkan banyak khalayak. SCROLL TO CONTINUE WITH CONTENT ""Kalau dia diproyeksikan ke Kepala Badan Otorita ya kita itu hak prerogatif presiden dan saya nggak ada komentar lah,"" kata Sandi usai acara Populi Center dan Smart FM Network di The MAJ Senayan, Jakarta Selatan, Sabtu (7/3/2020). Ahok sendiri terbilang baru mengemban sebagai Komut Pertamina, Sandiaga pun mengungkapkan banyak tugas penting yang harus dijalankan oleh mantan Gubernur DKI Jakarta itu. ""Tugasnya berat Pak Ahok, kita cek dulu nih gimana nih hasil rekam jejaknya dia berbulan-bulan ini di Pertamina seperti apa. Saya rasa kita juga yakin bahwa pembenahan sektor migas juga penting dan kita berharap dia menghapus mafia migas, meningkatkan transparansi, mem-boostproduksi, mengurangi impor migas, mengurangi defisit perdagangan,"" kata Sandiaga.  Dalam kurun waktu 100 hari menjabat sebagai Komut Pertamina, Sandiaga menilai Ahok harus bisa menstabilkan harga minyak dan gas di seluruh pelosok Indonesia. Mantan Wakil Gubernur DKI Jakarta ini juga menilai tugas sebagai Kepala Badan Otorita Ibu Kota Negara tidak mudah ke depannya. Selain Sandiaga, kritikan keluar dari mulut mantan sekretaris Kementerian BUMN Said Didu. Menurutnya Ahok kurang cocok jadi pemimpin ibu kota baru karena tidak ada bukti sukses Ahok membangun sebuah kota dari nol. ""Publik pertanyakan tiga hal, satu nggak ada bukti nyata Ahok sukses membangun ibu kota. Mengelola Jakarta saja kemarin banyak gagal. Sekarang disuruh membangun. Tidak adasuccess storysama sekali,"" kata Said kepadadetikcom, Sabtu (7/3/2020). Kemudian dia menilai kontroversi Ahok sangat tinggi selama memimpin Jakarta. Dia menyebut bahwa di Jakarta saja Ahok meninggalkan segudang masalah yang tak jelas ujungnya, mulai dari kasus TransJakarta hingga kasus reklamasi. Justru masuknya Ahok jadi calon pimpinan ibu kota baru, disebut Said menimbulkan aroma kecurigaan. Dia bertanya-tanya ada hubungan spesial apa antara Presiden Joko Widodo dan Ahok. Lalu, apabila Ahok betul-betul dipilih Presiden Joko Widodo sebagai Kepala Badan Otorita Ibu Kota Baru, apakah Ahok perlu melepas jabatan komisaris di Pertamina? Menurut Said, urusan rangkap jabatan atau tidak ditentukan oleh Menteri BUMN dan Presiden Joko Widodo. Namun, Said menilai Ahok adalah anak emas Jokowi, kemungkinan merangkap jabatan pun besar, toh merangkap jabatan juga tak melanggar aturan. Namun dia menyarankan agar Ahok jangan merangkap jabatan apabila terpilih jadi pimpinan ibu kota baru. Karena dia menilai jabatan ini sangat berat."
